nulo,Ciudad de Mexico,Monterrey,Guadalajara,Cancun,Aculco,Ajijic,Alamos,Amealco de Bonfil,Aquismon,Arteaga,Atlixco,Bacalar,Batopilas,Bernal,Bustamante,Cadereyta de Montes,Calvillo,Candela,Capulalpam de Mendez,Casas Grandes,Chiapa de Corzo,Chignahuapan,Cholula,Coatepec,Comala,Comitan,Comonfort,Compostela de Indias,Cosala,Coscomatepec,Creel,Cuatro Cienegas,Cuetzalan del Progreso,Cuitzeo del Porvenir,Dolores Hidalgo,El Oro,El Rosario,El Fuerte,Guadalupe,Guerrero,Huamantla,Huasca de Ocampo,Huauchinango,Huautla de Jimenez,Huichapan,Isla Aguada,Isla Mujeres,Ixtapan de la Sal,Izamal,Jala,Jalpa de Canovas,Jalpan de Serra,Jerez de Garcia Salinas,Jiquilpan de Juarez,Lagos de Moreno,Linares,Loreto,Magdalena de Kino,Malinalco,Mani,Mapimi,Mascota,Mazamitla,Mazunte,Melchor Muzquiz,Metepec,Mexcaltitan,Mier,Mineral de Angangueo,Mineral de Pozos,Mineral del Chico,Mocorito,Nombre de Dios,Nochistlan de Mejia,Orizaba,Pahuatlan,Palenque,Palizada,Papantla,Paracho de Verduzco,Parras de la Fuente,Patzcuaro,Pinos,Real de Asientos,Real de Catorce,Real de Monte,Salvatierra,San Cristobal de las Casas,San Joaquin,San Jose de Gracia,San Juan Teotihuacan,San Pablo Villa de Mitla,San Pedro Tlaquepaque,San Pedro y San Pablo Teposcolula,San Sebastian del Oeste,Santa Catarina Juquila,Santa Clara del Cobre,Santa Maria del Rio,Santiago,Sayulita,Sisal,Sombrerete,Tacambaro,Talpa de Allende,Tapalpa,Tapijulapa,Taxco de Alarcon,Tecate,Tecozautla,Tepotzotlan,Tepoztlan,Tequila,Tequisquiapan,Tetela de Ocampo,Teul de Gonzalez Ortega,Tlatlauquitepec,Tlayacapan,Tlalpujahua de Rayon,Tlaxco,Todos Santos,Tonatico,Tula,Tulum,Tzintzuntzan,Valladolid,Valle de Bravo,Viesca,Villa del Carbon,Xico,Xicotepec,Xilitla,Yuriria,Zacatlan de las Manzanas,Zempoala,Zimapan,Zozocolco de Hidalgo
Tepoztlan,50.23697500311705,762.340014813273,472.35946363957703,1297.407293934963,145.64071017941123,459.1184792752845,1346.5634722950333,172.53612334332604,293.5050541350486,740.988163784745,70.45874792193958,1127.1960457077985,1256.5131094681012,213.89718821277287,851.5115214328223,204.07766298117292,493.4091188039516,887.9286550206302,336.93108477227224,1549.207322373647,692.4150235536114,147.18083429938528,84.61520314332037,230.8636320361307,490.87831445721804,798.697683628313,259.47118495202125,655.3431497910494,988.9758887700813,216.23346490312912,1306.2749573477868,940.0863513007655,201.3862190029033,240.23177963098365,308.2947716635084,141.15040436596325,831.109381449314,1277.9210313020544,549.0145931688929,1044.8248006192168,129.17078197320495,146.24373708419733,171.78200054188582,256.2143423025476,164.83626832677035,800.4085766181428,1315.0354573863747,62.692426921903184,1075.7314149611793,604.9680389304401,367.50911639784215,251.26212090775812,573.8024833574888,395.69734560670236,395.9347859329925,655.0206093740173,1479.1421087926294,1761.0279065779598,41.88158130587888,1028.3153690435713,904.1019635781789,619.4268983242412,423.6973609158896,457.3870764386641,1018.9136924832713,59.527270927521094,739.0405687812741,827.7664546216902,142.8399186552627,288.1590048704106,142.11894868605322,1159.4486769697776,757.1083305104291,471.94576658063716,210.71916872211054,174.64822448374198,769.3560633618328,743.2676587907429,248.3577014187497,317.87645824049946,784.6595667804806,269.6601529543606,449.25230467164926,476.8991549819276,554.7651066220762,135.81498881465325,231.09433601548295,728.1611592826573,220.0256122968564,492.7269467814627,81.31437840004388,369.58022813847316,476.6124914017806,236.51101840110235,632.9065663325548,360.7576006316851,270.5628789225901,356.3749147258963,723.9463522096323,694.7321141768152,977.5932429474852,698.5607470619683,248.9614829031881,618.6335491671093,499.619864384251,688.9341375492592,71.50441822022228,2308.5847823770832,181.1573039035313,82.06947983423805,0,537.8320393757323,189.6973580151242,164.2535427953461,531.7677037764255,193.91355268228315,12.888527065706588,144.66192229023304,124.52141873209632,1254.8045165881176,62.94303708227565,121.48562422159807,1225.82154249281,269.3456220228865,1155.4194237303152,110.25208894707707,803.0514307196811,90.83362500611878,225.15454927444236,186.82435826696405,267.1066065822117,252.58436567068463,159.4581376165756,112.88800087905648,197.1492464032964,205.0649986513827
Tequila,522.4740781816167,664.0466453752198,67.59518031602954,1760.3711089730946,424.90292181844694,88.52262629290132,858.5903235358985,391.9703566908504,505.8582053135909,592.3572802054853,605.5765543868657,1633.3763722914778,789.8635588738921,405.08945529698616,713.7096090849795,417.97052021703036,157.429483302993,736.6010145346256,872.020544177697,1133.3240315840308,1229.71945056025,616.1169680757392,612.0065969557155,734.9380003956333,173.21337851617577,1336.217003864626,319.9031941979959,117.58658478808337,489.7243091651497,737.2747918576937,855.2175232988461,702.3371167382409,664.5755488718413,298.42747154977997,302.4249807334075,404.3403782033776,314.39588171817354,784.6417231146869,249.02424180758226,896.5944515181948,641.4881141113971,552.7882299014115,607.0808353552359,793.885498365509,439.0490985735056,1311.1169171957056,1774.2449969069362,490.177298971959,1538.5754385433916,67.13973435395496,192.37529134861262,454.0268339922436,214.9171785518838,152.29194987158758,204.25582283963678,621.7941536844494,954.4754488335984,1296.9344217667929,501.65298548129164,1503.4910096429585,550.5162748456627,106.81940429349376,136.94504379180088,962.5992712078101,812.493971450401,478.7911751710233,204.37005413128776,779.1367332114879,396.01271375324075,348.67552927107585,536.5573540918941,660.2082103310853,331.56394159926083,115.64466281755563,739.0874415776049,595.5988654455886,1299.4038983088726,1264.3986884730978,679.7825253276658,231.74595079330064,534.069480275821,277.7699304283054,281.6930288830433,235.16096699812795,435.24349415079746,543.8890652448741,316.39566884046457,1264.8950668304508,443.5387611350095,203.52733194053693,533.6130787402478,900.8032258013336,61.41425274976017,764.5707689111156,106.62631225109966,861.4354878477441,281.95385019085796,336.7637214853205,629.9096487591663,166.65639938123937,1432.565576021197,306.6333250181387,308.9772587629184,116.86693799312265,104.61791745098455,1221.553654262193,512.6563175107128,1813.7663487406637,438.60498840239393,498.12641080079703,537.8320393757323,0,412.1006197477859,639.523509637071,75.52013622626882,670.6507458792424,550.5706327311683,400.13972490054584,612.470012421913,717.2286880869195,492.80863001958414,477.20092464684035,1704.885054216607,273.7759912250321,1624.612060573057,430.54668431255897,506.98656880584514,473.6055273668689,730.6778537646013,615.4810383797242,505.5344043587556,291.23101502442705,621.272439733784,549.1502258009681,463.0179582700485,657.0317608233188
Tequisquiapan,147.90795460521565,584.9873042694318,355.75477622757035,1354.1634870636522,47.83641869437325,351.77353140356684,1171.1934765269323,45.60051838150698,152.48357986212216,556.8005624984374,235.30368774124,1221.366360861555,1076.911365423679,24.876734924673492,671.4594285484421,20.483088165378298,328.3125133817479,707.069401091583,508.8949743218263,1361.4837707903393,839.6559657766496,208.5467909811819,231.2062954247547,328.5831354281682,425.7300927055761,946.4132789592297,93.23657599420116,526.5164447216274,821.553632669429,338.36773465081905,1123.56501604656,752.3882656310432,253.349566099694,144.1102770877195,129.587381070343,83.70490059520928,674.870472306412,1104.676195796696,367.7078046785365,867.4083787790403,245.70605836591912,141.68641344344027,195.4389548755011,415.7713455541087,29.902295902232492,899.9464110918692,1369.0465152402235,187.77165384570037,1131.6003133017045,476.7903470740463,221.15894425793135,88.8112075827169,398.29864687020154,300.90591181182987,231.36924032623497,483.67219417090433,1318.6010775787129,1578.2692863855623,179.3794359890017,1093.8696893601023,715.7430058261932,510.0195889927154,333.2943667308322,644.6534326770978,834.450047734484,143.85087187724858,598.8330381314537,661.2642334245254,108.3430741766432,100.06103174722506,125.69796460160958,989.4019265571955,579.509260144222,320.8816025396119,345.7008050580891,183.57207035713313,896.1350263103695,856.1263616760888,268.3579451624816,245.68135367360335,595.1852380614257,211.5291522924586,263.3947022190865,297.0061695263852,366.95301027401985,134.00487196526956,108.64403273793256,872.1854916480471,55.507441438354874,317.9969714676229,140.62945003768903,546.1103082074633,355.7469909699751,419.41182732625896,516.8690840405674,549.6098152326664,220.76938711586632,167.0832821021101,545.7861712818058,578.2816842348101,1026.9799928596767,518.5601521590672,217.7251276241541,513.8645475164391,408.3785559348876,821.5200459409922,220.58763207509023,2131.277200165484,26.87672972650764,113.61210020047001,189.6973580151242,412.1006197477859,0,231.31796595478764,385.0298629672874,260.9323840856056,198.3501303503434,84.85980834048156,210.55955855199386,1113.8614194345132,191.74165685330445,77.4557398388037,1295.0909320356213,201.93320014454946,1216.5306933777076,150.19398877854724,613.4986296812739,98.8943732044887,324.98099212950154,203.4052987376354,134.173386079603,133.64387369150202,211.91118459034533,144.41735990831387,58.244473115629354,245.17682004768136
Tetela de Ocampo,139.11244268732807,703.6015916575907,579.5928907185889,1147.0226875160065,215.10920621700092,571.9716425556107,1390.2148753710972,247.74450582712956,237.25919009960256,699.9510294780637,120.71223022877935,996.0018997195319,1291.2688757339708,245.12132498789381,796.1867914675888,231.45479789424732,558.3902826706804,833.6900854326443,313.6372135190182,1554.9797530102674,612.9308565765301,23.506894352938797,97.33325960211928,97.44342518458777,626.2006075469591,719.237514267628,324.2366538697444,755.4821367935823,1047.7984012348004,114.74411666588628,1332.5982273712136,908.0555119162826,37.17772865904216,349.14292765416286,358.47453845430624,243.22960435048557,905.3297905762284,1325.9084561923903,587.0530422819536,979.6710745200722,57.04836741028695,91.15494195373498,47.45027486199431,212.99956287249017,202.35179525863865,672.0342997717361,1163.6238237785171,224.18996632299778,924.3947942547167,705.3328995020509,451.1765078342094,233.36036598498362,622.7437724205319,514.2238526790536,462.3152981563024,589.3826726750508,1546.7395132447118,1785.476704610048,201.84672093114506,880.9050677969213,911.2687285969218,733.0744562002488,545.3378757489394,479.98875006528584,972.3571813732465,196.76021794680256,829.8318614509872,748.2262890245458,260.3933637387915,320.64482701429574,106.26884839716678,1213.4617524869232,799.8183680296573,552.1241958841973,129.80674567313326,62.39685967901419,664.88328374352,625.4487862928203,87.7087088713721,444.56143868191805,769.8877542653456,399.5540761394718,478.52163374977977,519.6441164728453,535.374658188533,97.37597868585166,324.2563667047328,644.0717946903076,220.3435451869529,544.2673563747807,113.25463283107422,356.10662192964065,581.0489444435452,258.6359332010199,742.2678076960719,401.64248734543213,404.0477109332033,376.03325642383237,668.2247079293667,804.2263481399548,823.5152122045118,736.8953307048289,388.08220854279756,735.1914156059379,622.4134757324717,590.9257709827331,235.3352645703192,2346.0148846452653,206.84345430782545,148.69713068702254,164.2535427953461,639.523509637071,231.31796595478764,0,616.1520707616623,32.72455299576607,156.18477766656832,247.56019867063742,39.73214135611709,1345.1700667464768,225.34292643409213,162.46433964279643,1080.7298194820573,395.0981659919151,1006.4613895789851,253.18061243828262,800.4097816294088,173.64217826127353,94.18660944213234,53.39324217306966,213.59934998229437,350.09961576130837,20.619554335065327,90.72048795299713,193.77396464530256,43.377802125676624
Teul de Gonzalez Ortega,509.7536580808703,588.6713513723308,105.52726833382229,1718.6811814569621,405.75238692718426,131.55717121354954,832.0973940732047,372.75083388531795,459.7012409099551,516.840132019902,596.3511392441766,1602.9534884032962,755.2433817243232,373.9188966898402,638.3220294580764,387.39991349636824,87.35014903919785,661.4781794652694,868.6505435459414,1087.7968273171457,1218.1547683840602,593.1585041690593,599.9392188457481,713.1348445362123,239.86241571264244,1324.9834839687892,291.9221493628915,151.27301656485687,465.576412302233,719.79933663444,816.398194556541,630.2525513498767,637.9855373281895,292.9056600633427,263.69394295488445,392.60777174835624,299.9559065762658,759.9430715487813,173.57519588502953,822.0104294984494,624.6870834270504,526.6347133210514,579.8938575027382,785.0522548479686,413.80075370176854,1283.7219379635828,1731.754124998135,490.624527713255,1497.9020952844842,108.82514372513262,166.42647970229132,413.7148857615576,140.2894739998946,180.57964629850255,158.6359998155532,548.459642153963,947.9356916630089,1264.183931764926,499.0441048680101,1465.5787530508733,487.35172070281084,172.8808668354802,178.19655097145238,972.0061274272315,739.639058293993,472.25432833066156,213.85467252622078,704.0553493521177,389.0720323364607,308.3149965935598,510.7145283639356,637.478367703538,275.85880108241844,64.47864929721638,724.1159269108376,567.3265259238811,1280.451999669968,1241.1382703630381,647.6915083485804,250.32976977339317,460.7294333589835,290.3421612269163,215.43856714106218,165.55172816449962,361.96616319750393,518.9833146156766,301.9623212125351,1252.1220174447512,408.4068041832215,132.05047334919462,516.1724067794456,900.1540013445197,93.6767510638501,764.8618375099392,164.2771459321591,871.0675708898385,297.3697388542641,284.01942632476715,554.7330294636611,215.60436091515817,1391.0133173265642,241.91135997167478,324.64471159057115,185.80904859892092,171.87374249647854,1204.6844033088248,516.4728181143745,1792.493996470082,410.3864871247467,482.02184012581165,531.7677037764255,75.52013622626882,385.0298629672874,616.1520707616623,0,645.9605545468615,544.1104122963133,388.6874046951018,592.7102735794173,729.3529279898278,493.68475330404544,456.18113493085167,1666.8843794368292,283.1315626295021,1584.7967125478228,429.7994533763383,436.3225664948605,458.6592387986822,709.3244892944097,586.7691242830949,462.74800114659297,279.26611797594836,596.9121449770412,527.4584516329994,430.61443770272047,629.1128951244052
Tlatlauquitepec,171.37048127493918,711.3758133774855,611.1934452569432,1114.318875226247,246.82865634443436,603.9033157726475,1413.9180405877012,279.25339207728325,252.9227288913275,711.4033993135876,143.94825670174845,964.0682633793867,1313.827229012123,273.46776949504226,804.2166206941247,259.80517943539684,586.5687878875557,841.7862800822634,303.6008851870762,1572.6987420963835,588.3366322558381,55.867595297263605,120.66027929673568,71.40456823932094,658.890366561855,694.2303113604255,354.11087272406104,786.3065469561643,1073.9473977260348,98.35906044569057,1353.8541248558417,920.3236142413533,18.841252223634033,381.4071894997665,386.663403557231,275.7551419943417,933.4971381630425,1350.2788575742843,611.9922387515873,984.8906240212165,74.43432224451554,119.43580268281276,68.53798351040608,203.12166245958082,232.44557596075046,640.5520288544546,1130.945317854446,254.86153323695763,891.7036161362673,736.2506018344077,481.5513002931764,256.06631131876406,648.8430232888343,546.5035470511762,491.1527663747157,596.4194292444514,1573.447347970944,1805.9867590692568,232.60482404326683,848.1869886248128,930.3981497462867,764.8548655660928,577.7029128764575,475.6608049074511,981.5474143180185,228.93454703609362,859.763037702491,751.0373410602415,293.09458979498515,347.5417075125833,135.252130280416,1238.766578493628,824.4700071220392,581.775166896239,117.9892319814251,83.08290407294984,636.2996000858315,595.2030220940322,69.99314122070513,477.1740348597524,785.8713399619883,432.2499120820689,503.10859726705775,545.5798608173423,552.0715749375671,127.11405052332987,355.9586898744521,618.6015448193874,246.07996609398538,571.0713614181622,145.97839268334857,346.90981439378163,612.472471305992,260.24517678833405,773.7701605235673,402.30547782208174,436.7688962694174,400.53727775157455,676.8591387603127,835.6727905301436,790.9281163717106,761.1846046327976,420.7810490377776,767.1369665669756,654.7531945836357,563.5029428404209,264.29160397871846,2368.1781278579224,235.81091970787327,181.39454238302915,193.91355268228315,670.6507458792424,260.9323840856056,32.72455299576607,645.9605545468615,0,185.02878940541922,280.08103806718,70.42190409860171,1374.5613171710618,255.8272299360316,194.08387200535716,1048.0400706616056,427.73709105517503,973.7381135970267,285.55505821656396,818.3314195138316,206.3084731204234,69.51801007779854,67.51294738279478,230.92898995977612,381.8704105361894,49.37847586775451,122.7514575572543,220.1930206921327,33.31676437744967
Tlayacapan,54.29798644424816,767.3948932976084,485.1560807740929,1285.9611762634238,155.3406429161141,471.97372759749584,1357.9129370515832,183.13953615891836,296.74775209007186,747.2775280079024,57.727449411300526,1114.7540420328435,1267.472338357036,222.2517350731655,856.9390111409274,211.99663460525275,505.0508068793794,893.4774033700274,324.7101528116653,1558.8841314614185,679.5863748667734,140.26855918035614,72.82597701607756,219.6139152057267,503.58194242363044,785.8889719236685,270.34465167504766,668.0946213871757,1000.7732778168911,204.0121890978621,1316.878430934887,947.2228768753761,193.36148551351005,252.8350936434668,318.70145707087147,152.9108159487251,843.3354520146901,1289.4189350816096,559.5767329955647,1049.7053346923742,118.39871195741674,145.2326718522374,166.8499278741763,243.40999893816164,172.61511767569812,787.9476951028723,1303.6769218420816,74.18607385383432,1064.4052707392368,617.7086480862584,379.6153994550702,256.75075705456845,584.9027814794275,408.5778863180009,407.44188113061847,659.3624636922697,1491.3308599909346,1771.6593283450381,54.157103439439446,1016.6849520902825,913.5404600673777,632.3077743803284,436.58576911158235,447.34962232872795,1025.135860272575,72.0161321376404,751.6470533387978,831.2864367075327,155.33946010587124,297.4297376798203,142.53195076638627,1171.1342781379042,768.1428832192206,484.1003385713427,198.10316310198036,170.7564094782887,756.4969719898995,730.5738689538524,241.4893126962744,330.7618883723294,792.7160600145128,282.5407140616545,459.1364425385378,487.5387078344841,562.1063001816848,135.4823528532391,243.13260354125782,715.3050904216744,226.30007246963052,503.8064556471931,81.98447026671184,357.74482675505783,489.369616080901,225.28413117065136,645.7627133696269,351.37458784852095,283.4104442508364,365.336130978869,729.1628524456419,707.596011708996,966.5589349502562,709.3455091304796,261.7188317659645,631.5216940932703,512.5011845125736,676.051954679586,79.27607039162751,2319.838131064736,188.46192646340253,88.09743895059776,12.888527065706588,550.5706327311683,198.3501303503434,156.18477766656832,544.1104122963133,185.02878940541922,0,156.50905666295515,116.55481860286396,1267.4916833658672,74.07608810755097,127.82703307131194,1213.9991629819554,282.233015830121,1143.8793257475793,123.1243264783114,811.84716764435,99.55686043811141,213.85250298014427,181.82558868155655,270.2025894246769,264.87227453435,152.7370486074769,111.67705177147762,202.64629735566686,197.77506743926094
Tlalpujahua de Rayon,122.3590327448755,664.2245560764527,336.92752333717226,1392.1695705911318,47.045764443771326,326.94000822111974,1202.3440720131555,42.52032793003348,235.2186669268515,631.5450181908791,207.6691636097203,1242.6095509385138,1113.3340537596,106.76919267225931,748.9253486401803,105.33860511005221,348.8223117557655,783.9077057026725,481.0371296240193,1411.7471238832707,830.7295161565045,224.21598781165804,212.21746062818335,338.8119571721609,379.6827776659804,937.4414875993938,118.80991265307937,517.5827390108589,844.316004978677,337.73968279413407,1164.3948643644153,821.777925688784,278.07088949323446,102.94488793799378,170.14596642510924,4.341557363100555,687.2780723349524,1133.4554844183726,408.0554972135499,945.8675335948742,242.02565565315788,172.7163052086411,225.19287988763406,396.429142676932,83.60678184729417,917.532125803737,1408.1936913018524,118.7499062688325,1169.3546260760131,467.0739378832591,223.36256567042,173.151139538288,430.4551167814489,267.29376256601125,251.58727362163356,565.5841290479657,1335.1209809890115,1618.9298967620512,118.44120451711011,1127.5121267448815,768.7738134230585,488.52343938828034,298.0386170008677,598.6958383072594,907.9961986977645,86.21541833240788,598.3346740880523,743.9082472547055,23.74108226140774,161.17334135970825,157.41912375908524,1014.8074804856618,613.8485064689664,327.9226460790797,338.95302572550844,217.70285670700943,899.6228788170854,866.887228886078,306.9223225253051,197.30572921887318,659.7159348386299,153.8203709845213,313.01649472342325,335.772030069848,438.2202295106373,161.07563323532665,86.85572832273137,865.4025676410914,138.82475297877696,349.55613582615337,135.96758408536468,514.2173418861465,339.77836737413105,380.9004077387636,499.4970999659601,500.11135060408304,159.89173074574038,229.51485921555997,624.7744883862484,561.6224656994584,1066.9330580122164,556.295164936286,148.99759789789135,489.66449541788194,375.1604864705775,821.4376189412033,151.1328857536892,2164.525968326623,98.82976449023288,99.87067452229718,144.66192229023304,400.13972490054584,84.85980834048156,247.56019867063742,388.6874046951018,280.08103806718,156.50905666295515,0,215.83710711676065,1114.9706503237664,122.64264406144117,91.40646403258641,1327.7472155207354,148.16279344655322,1252.4054441806006,68.67494474729335,672.4017968797218,74.75179654564346,334.1059971632482,237.22542979367486,214.56911218869627,109.87164324669601,231.87873110638907,157.89393500541834,132.5768503205316,273.99135560752194
Tlaxco,101.66934966094936,714.842155007802,551.1127628915775,1183.0526006063033,187.8101495788338,542.2971055875266,1378.0449159684645,220.8985546309235,242.0400363130719,706.6484006290252,85.42328115455477,1026.8533725007494,1281.0741910398635,227.34422162980977,806.9019445048187,213.9018487645701,538.8500900995016,844.2500778789224,311.56118771782275,1552.0560431696495,629.1350239792686,26.690533764558236,62.96073368068993,123.03792491578729,592.1466602300638,735.8712410627984,301.7558379523729,729.1635988550826,1031.5283471943987,127.81770001790545,1324.4698429041116,913.2515203230746,76.88217082133167,318.4990820816746,339.83348607832835,211.4979774062932,885.1967288434506,1312.632407219347,573.8274251904611,993.3828066980482,39.41224991153394,80.81278688815318,62.45514658311034,212.8716864424834,180.7704108102013,701.7018898741733,1199.9308487756145,184.6831096012499,960.6035274370957,678.8076331282318,426.6974363712857,227.21104712575897,607.2448733806418,483.1296300964864,441.63085894168364,601.8570705308823,1529.0991500798523,1778.2698867335805,162.37278507907413,916.0267371654043,906.8668844459703,703.7827600383714,513.7681104349116,469.3568283775062,981.3534212952786,158.94331673357786,805.7773006959152,765.0367017651245,226.71567456130902,305.1285474530106,92.22680422684451,1198.6082462972702,786.605208822936,529.2149043710124,136.23317899314264,73.39313468605998,688.0002911062203,652.0930898372249,125.72564185766028,411.50995442796074,770.3299314153626,365.6271287855177,466.3731571495103,504.7952467262989,535.5725504977476,81.90419531293405,296.13453479486446,661.641483473039,208.7697186007573,527.6285139485382,79.87016519612907,352.43706974010144,553.1579074789955,243.479570393143,713.9178132275608,385.7605084792135,369.51064359195414,364.6898637480456,678.5283424836282,776.0021413107587,860.4314559195675,724.4450491193393,352.46809835594206,705.2856202850531,590.8911966053277,612.0179984230516,195.63887868403046,2336.0332576545843,188.2507906718331,115.9702514503311,124.52141873209632,612.470012421913,210.55955855199386,39.73214135611709,592.7102735794173,70.42190409860171,116.55481860286396,215.83710711676065,0,1322.0514353692672,185.76367458931085,136.5292807635533,1115.3293076260047,361.8818984681245,1042.0621279119316,215.85439931149142,798.0039318165706,141.11165715483565,118.4713014083703,75.23355386486466,216.59794252678205,321.5946638594009,39.07367005582579,66.17017308391456,181.473827886596,81.56062477586394
Todos Santos,1237.0967601453397,1054.9208057288643,783.6589381139538,2415.624147059494,1134.8413069664339,799.6458233507254,419.05982062568535,1101.772094282658,1168.5168985516402,974.5934062248418,1321.8847065864263,2323.9997065010352,470.09805521560014,1101.3997890573114,1037.5650410068945,1115.0184995119216,790.4069547045891,1033.3677633527934,1589.1534202368978,802.6414558339353,1945.69584678888,1322.2914555663076,1327.1628115299093,1442.3204517466606,811.0291528992465,2052.3833844303927,1021.0178655904739,600.0949423868414,374.96054963001154,1448.9953394321417,544.6150677746127,910.2654843352914,1365.8684478710672,1014.7913901790387,988.8875579888472,1119.0577000432677,449.0952546546235,368.263677976081,792.535790916249,1123.349966682114,1353.6765810568668,1255.1263074038204,1307.753642359719,1510.5481627155837,1142.8994698336094,2008.995388407991,2426.1956988456755,1207.1875932293044,2199.4615320988623,650.1888488519938,895.4630233498601,1133.0536767269375,745.6341908281537,864.8905670292879,883.6716326563075,1092.5312658351259,306.428518036682,801.5853035486437,1218.881672058788,2174.0631937617422,697.1078385504286,647.6785885194863,841.5893303077953,1671.892396902447,1002.1091280573429,1195.5724588929568,516.7640300303274,1163.7942100279781,1112.4688631854021,1030.8385180266548,1239.3630649921477,325.0802788765819,612.3471974281925,793.105213855264,1452.7345532365844,1294.7244132371388,2009.7638260716549,1969.2819272989973,1371.8010891920285,945.369711828091,843.5190332313409,992.9181690309653,895.4477375876705,844.5539309788331,952.1990257607192,1247.8602760354138,1029.1728497431154,1980.2824001886834,1132.9580332175858,813.5170968392571,1245.1494198443816,1617.3228466696617,778.6098238751271,1481.0290805850286,629.0149661218165,1571.2311567223624,995.6933057722636,990.9539441660422,1043.2756604021952,570.2740293992038,2091.229430398635,671.8061276272173,1021.8662185762173,653.4372735869213,773.4138302925668,1933.9699122602462,1228.75247508937,1191.9346999934444,1138.7504287912502,1210.5932036331494,1254.8045165881176,717.2286880869195,1113.8614194345132,1345.1700667464768,729.3529279898278,1374.5613171710618,1267.4916833658672,1114.9706503237664,1322.0514353692672,0,1209.7434945418051,1185.523048356968,2373.86328871945,990.0548338897893,2287.8868517346546,1147.7556872790153,780.4589314135992,1186.788067056338,1438.5750242813597,1313.8133447895511,1177.211238625361,1005.1371074891564,1325.7309034826492,1256.7921017268845,1156.775970040414,1356.3660233820856
Tonatico,93.86990506295187,776.2082036937082,426.08747708024265,1360.0370432515183,143.91380195381322,410.7953893450843,1317.6791575752604,161.0038182298835,320.2799312662363,748.3486583694379,130.25248042712894,1187.2000182091554,1231.2151281030488,216.54279746438866,863.1316782315145,209.95743977470354,463.95075169251265,898.7982593985535,379.5047650131322,1533.6530564099164,742.6637852758738,206.79009756849175,146.88329402714822,293.6422691583703,433.75669319718486,848.2596149594943,241.17587310806587,609.6525203144488,956.1273609153982,277.48263006280774,1283.8928465823556,941.9488329137267,262.2370937894205,201.17018503083003,292.7383228701,120.60361233779864,793.610513796529,1247.7033506756804,529.1233695416465,1058.7968561414782,192.10132147271932,192.89871383333048,227.43615869887878,307.4133586347696,174.09951206029004,860.359447624753,1377.7478768774024,3.991678382118947,1138.4701995931694,559.671932028466,333.9174360943444,268.61478149570587,549.080457602965,346.12494119410957,368.7962725569916,672.9444448401077,1441.35099748451,1738.0229967406713,23.98531768084031,1090.7206690671376,891.2649634124432,569.0685572733496,372.37948220127345,481.13702281004436,1025.79886817377,50.742794002463526,696.1185186962438,848.9784456892532,110.86398028848728,281.8479973436936,184.72861322525338,1127.5117952351927,732.1597662401668,436.75149660958937,270.2207470233159,227.92744860485118,824.8443049387886,801.5010215995736,307.1279978242994,266.45899858735754,781.423466502822,218.14853278433912,435.61189103711274,456.932057814818,557.1276827315644,181.0122516130417,201.26020335302775,779.2712988905986,234.48840982218283,468.7575129752681,128.0323936023234,408.1109135892839,431.39830003789103,272.0272985183955,584.0034063188056,381.2451978420669,217.27557439166196,350.71508000595264,737.1341499425322,645.3348370411909,1040.4938382011094,676.0019030298971,193.57210789226193,567.2320185234918,446.9374292104253,743.4278459715665,29.006017466645975,2280.0176498996466,192.01537591420984,111.05680222517974,62.94303708227565,492.80863001958414,191.74165685330445,225.34292643409213,493.68475330404544,255.8272299360316,74.07608810755097,122.64264406144117,185.76367458931085,1209.7434945418051,0,142.7579001024301,1287.900568290095,219.89699694703265,1217.9436061858153,64.05554221850804,794.9558633892726,104.41252509242518,287.8981059181948,242.3924847800041,295.12276764327527,218.60129651535578,218.6320084462338,161.76493282311537,216.6473049412997,264.79986426667654
